Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name
2025-08-25,12:00,12,Monday,August,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,166,Reserved,1st Class,500,334,27,0,Cloudy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,388,Reserved,2nd Class,500,112,28,0,Sunny,Yes,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,340,Unreserved,3rd Class,500,160,28,2,Rainy,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,284,Reserved,1st Class,500,216,31,0,Sunny,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,308,Unreserved,3rd Class,500,192,29,11,Rainy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,159,Unreserved,2nd Class,500,341,31,0,Cloudy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,308,Unreserved,2nd Class,500,192,29,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,278,Reserved,3rd Class,500,222,31,13,Rainy,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,137,Reserved,2nd Class,500,363,28,7,Rainy,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,303,Reserved,1st Class,500,197,30,0,Cloudy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,205,Reserved,1st Class,500,295,26,0,Cloudy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,428,Reserved,1st Class,500,72,30,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,341,Reserved,3rd Class,500,159,32,0,Cloudy,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,111,Unreserved,2nd Class,500,389,31,0,Cloudy,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,378,Unreserved,3rd Class,500,122,30,0,Cloudy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,262,Reserved,3rd Class,500,238,27,12,Rainy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,339,Unreserved,1st Class,500,161,27,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,447,Unreserved,1st Class,500,53,28,0,Cloudy,Yes,
2025-08-25,06:00,6,Monday,August,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,233,Reserved,2nd Class,500,267,26,0,Cloudy,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,362,Reserved,2nd Class,500,138,30,0,Cloudy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,212,Unreserved,2nd Class,500,288,26,0,Cloudy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,360,Reserved,2nd Class,500,140,27,0,Sunny,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,312,Reserved,1st Class,500,188,29,0,Sunny,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,202,Unreserved,2nd Class,500,298,30,0,Sunny,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,313,Reserved,2nd Class,500,187,30,15,Rainy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,187,Unreserved,1st Class,500,313,31,8,Rainy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,375,Reserved,2nd Class,500,125,30,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,325,Reserved,3rd Class,500,175,28,12,Rainy,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,251,Unreserved,2nd Class,500,249,29,13,Rainy,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,286,Reserved,1st Class,500,214,28,4,Rainy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,86,Unreserved,1st Class,500,414,32,13,Rainy,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,322,Unreserved,1st Class,500,178,27,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,327,Reserved,2nd Class,500,173,29,0,Sunny,No,
2025-08-25,06:00,6,Monday,August,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,149,Reserved,2nd Class,500,351,28,0,Cloudy,No,
2025-08-25,08:00,8,Monday,August,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,360,Reserved,2nd Class,500,140,26,0,Cloudy,No,
2025-08-25,12:00,12,Monday,August,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,139,Reserved,2nd Class,500,361,32,0,Sunny,No,
2025-08-25,17:00,17,Monday,August,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,432,Unreserved,3rd Class,500,68,27,0,Cloudy,No,
2025-08-25,19:00,19,Monday,August,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,348,Reserved,2nd Class,500,152,26,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,239,Reserved,2nd Class,500,261,28,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,265,Unreserved,2nd Class,500,235,27,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,170,Unreserved,1st Class,500,330,28,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,351,Unreserved,2nd Class,500,149,26,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,335,Unreserved,1st Class,500,165,26,16,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,159,Unreserved,1st Class,500,341,30,1,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,425,Unreserved,1st Class,500,75,30,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,171,Unreserved,1st Class,500,329,31,10,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,326,Reserved,2nd Class,500,174,28,6,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,355,Reserved,1st Class,500,145,26,0,Cloudy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,191,Reserved,2nd Class,500,309,31,0,Sunny,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,369,Reserved,1st Class,500,131,26,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,252,Reserved,1st Class,500,248,30,0,Sunny,Yes,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,358,Unreserved,2nd Class,500,142,30,2,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,309,Unreserved,2nd Class,500,191,32,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,153,Reserved,3rd Class,500,347,28,19,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,400,Unreserved,2nd Class,500,100,28,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,233,Unreserved,1st Class,500,267,27,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,364,Unreserved,1st Class,500,136,30,3,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,321,Reserved,1st Class,500,179,27,2,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,134,Reserved,1st Class,500,366,27,18,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,318,Reserved,2nd Class,500,182,31,0,Rainy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,193,Unreserved,2nd Class,500,307,32,14,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,322,Unreserved,1st Class,500,178,31,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,330,Unreserved,1st Class,500,170,31,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,226,Unreserved,3rd Class,500,274,32,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,344,Reserved,2nd Class,500,156,28,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,196,Unreserved,2nd Class,500,304,27,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,331,Reserved,2nd Class,500,169,29,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,305,Unreserved,2nd Class,500,195,31,17,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,205,Unreserved,1st Class,500,295,28,7,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,353,Reserved,2nd Class,500,147,28,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,129,Reserved,2nd Class,500,371,30,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,326,Reserved,2nd Class,500,174,27,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,369,Reserved,2nd Class,500,131,28,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,304,Unreserved,3rd Class,500,196,28,0,Rainy,Yes,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,338,Reserved,3rd Class,500,162,28,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,295,Unreserved,3rd Class,500,205,26,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,403,Reserved,3rd Class,500,97,27,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,385,Unreserved,3rd Class,500,115,30,0,Cloudy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,187,Unreserved,1st Class,500,313,27,4,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,339,Reserved,3rd Class,500,161,28,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,271,Reserved,1st Class,500,229,32,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,372,Unreserved,2nd Class,500,128,32,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,257,Reserved,1st Class,500,243,28,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,179,Unreserved,3rd Class,500,321,26,18,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,359,Unreserved,3rd Class,500,141,32,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,112,Unreserved,2nd Class,500,388,32,0,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,288,Reserved,2nd Class,500,212,26,1,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,303,Reserved,2nd Class,500,197,31,20,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,122,Unreserved,3rd Class,500,378,30,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,378,Unreserved,3rd Class,500,122,31,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,197,Unreserved,3rd Class,500,303,31,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,369,Unreserved,1st Class,500,131,28,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,342,Unreserved,2nd Class,500,158,27,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,198,Reserved,2nd Class,500,302,30,0,Sunny,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,288,Reserved,3rd Class,500,212,31,8,Rainy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,242,Unreserved,2nd Class,500,258,27,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,374,Unreserved,2nd Class,500,126,28,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,339,Reserved,2nd Class,500,161,26,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,274,Reserved,3rd Class,500,226,27,0,Sunny,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,311,Reserved,1st Class,500,189,26,13,Rainy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,221,Reserved,1st Class,500,279,27,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,344,Reserved,1st Class,500,156,27,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,367,Unreserved,1st Class,500,133,31,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,277,Reserved,2nd Class,500,223,27,0,Sunny,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,313,Unreserved,3rd Class,500,187,26,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,182,Unreserved,1st Class,500,318,29,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,343,Reserved,2nd Class,500,157,30,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,303,Unreserved,1st Class,500,197,31,0,Cloudy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,274,Reserved,2nd Class,500,226,26,0,Cloudy,Yes,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,341,Unreserved,3rd Class,500,159,26,9,Rainy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,201,Reserved,2nd Class,500,299,32,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,412,Unreserved,2nd Class,500,88,29,17,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,292,Reserved,3rd Class,500,208,29,20,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,136,Unreserved,1st Class,500,364,30,7,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,336,Reserved,1st Class,500,164,32,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,202,Reserved,3rd Class,500,298,29,20,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,338,Unreserved,1st Class,500,162,26,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,248,Reserved,3rd Class,500,252,27,0,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,239,Reserved,1st Class,500,261,31,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,323,Reserved,2nd Class,500,177,30,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,172,Unreserved,2nd Class,500,328,27,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,389,Reserved,1st Class,500,111,30,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,320,Unreserved,1st Class,500,180,28,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,101,Reserved,2nd Class,500,399,30,2,Rainy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,348,Reserved,1st Class,500,152,27,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,176,Reserved,3rd Class,500,324,30,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,359,Reserved,3rd Class,500,141,32,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,333,Unreserved,3rd Class,500,167,30,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,176,Unreserved,3rd Class,500,324,31,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,314,Unreserved,1st Class,500,186,27,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,268,Reserved,3rd Class,500,232,26,0,Sunny,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,347,Unreserved,3rd Class,500,153,29,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,340,Reserved,2nd Class,500,160,31,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,198,Reserved,1st Class,500,302,26,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,411,Reserved,1st Class,500,89,26,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,180,Reserved,2nd Class,500,320,27,13,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,304,Reserved,2nd Class,500,196,27,3,Rainy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,342,Reserved,3rd Class,500,158,29,2,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,197,Unreserved,1st Class,500,303,30,0,Sunny,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,293,Reserved,3rd Class,500,207,28,0,Cloudy,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,113,Unreserved,2nd Class,500,387,27,0,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,310,Reserved,1st Class,500,190,28,0,Cloudy,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,311,Unreserved,1st Class,500,189,29,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,315,Reserved,2nd Class,500,185,26,0,Sunny,Yes,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,366,Unreserved,3rd Class,500,134,30,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,132,Reserved,2nd Class,500,368,31,14,Rainy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,257,Unreserved,1st Class,500,243,26,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,369,Reserved,3rd Class,500,131,32,0,Sunny,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,181,Reserved,3rd Class,500,319,31,0,Cloudy,No,
2025-08-26,08:00,8,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,297,Unreserved,1st Class,500,203,28,0,Sunny,No,
2025-08-26,12:00,12,Tuesday,August,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,249,Reserved,3rd Class,500,251,32,0,Cloudy,No,
2025-08-26,17:00,17,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,256,Unreserved,3rd Class,500,244,30,0,Sunny,No,
2025-08-26,19:00,19,Tuesday,August,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,242,Unreserved,2nd Class,500,258,26,6,Rainy,No,
2025-08-26,06:00,6,Tuesday,August,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,212,Reserved,3rd Class,500,288,28,0,Sunny,No,
