date,route,train_type,class,base_capacity,predicted_demand,allocated_seats,actual_tickets_sold,seat_utilization_pct
2024-07-16,Colombo Fort - Kandy,Intercity,3rd Class,487,419,435,457,96.32
2024-07-16,Colombo Fort - Matara,Express,1st Class,45,35,54,34,64.81
2024-07-16,Colombo Fort - Matara,Express,2nd Class,270,205,324,233,63.27
2024-07-16,Colombo Fort - Matara,Express,3rd Class,585,455,522,471,87.16
2024-07-16,Colombo Fort - Puttalam,Express,1st Class,45,35,54,36,64.81
2024-07-16,Colombo Fort - Puttalam,Express,2nd Class,270,214,324,239,66.05
2024-07-16,Colombo Fort - Puttalam,Express,3rd Class,585,477,522,538,91.38
2024-07-16,Colombo Fort - Puttalam,Slow/Local,1st Class,25,19,30,20,63.33
2024-07-16,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,120,180,139,66.67
2024-07-16,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,253,290,283,87.24
2024-07-16,Colombo Fort - Ratnapura,Express,1st Class,45,37,54,29,68.52
2024-07-16,Colombo Fort - Ratnapura,Express,2nd Class,270,217,324,194,66.98
2024-07-16,Colombo Fort - Ratnapura,Express,3rd Class,585,470,522,408,90.04
2024-07-16,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,20,30,22,66.67
2024-07-16,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,119,180,124,66.11
2024-07-16,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,263,290,293,90.69
2024-07-16,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,19,66.67
2024-07-16,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,122,180,106,67.78
2024-07-16,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,272,290,214,93.79
2024-07-16,Kandy - Badulla,Slow/Local,1st Class,25,20,30,17,66.67
2024-07-16,Kandy - Badulla,Slow/Local,2nd Class,150,120,180,100,66.67
2024-07-16,Kandy - Badulla,Slow/Local,3rd Class,325,261,290,222,90.0
2024-07-17,Colombo Fort - Batticaloa,Intercity,1st Class,37,30,44,33,68.18
2024-07-17,Colombo Fort - Batticaloa,Intercity,2nd Class,225,181,270,201,67.04
2024-07-17,Colombo Fort - Batticaloa,Intercity,3rd Class,487,389,435,438,89.43
2024-07-17,Colombo Fort - Galle,Night Mail,1st Class,32,28,38,30,73.68
2024-07-17,Colombo Fort - Galle,Night Mail,2nd Class,195,158,234,195,67.52
2024-07-17,Colombo Fort - Galle,Night Mail,3rd Class,422,343,377,422,90.98
2024-07-17,Colombo Fort - Kandy,Express,1st Class,45,34,54,41,62.96
2024-07-17,Colombo Fort - Kandy,Express,2nd Class,270,214,324,252,66.05
2024-07-17,Colombo Fort - Kandy,Express,3rd Class,585,453,522,585,86.78
2024-07-17,Colombo Fort - Kandy,Intercity,1st Class,37,30,44,30,68.18
2024-07-17,Colombo Fort - Kandy,Intercity,2nd Class,225,185,270,169,68.52
2024-07-17,Colombo Fort - Kandy,Intercity,3rd Class,487,404,435,358,92.87
2024-07-17,Colombo Fort - Kandy,Slow/Local,1st Class,25,20,30,12,66.67
2024-07-17,Colombo Fort - Kandy,Slow/Local,2nd Class,150,121,180,82,67.22
2024-07-17,Colombo Fort - Kandy,Slow/Local,3rd Class,325,256,290,164,88.28
2024-07-17,Colombo Fort - Matara,Intercity,1st Class,37,30,44,22,68.18
2024-07-17,Colombo Fort - Matara,Intercity,2nd Class,225,182,270,120,67.41
2024-07-17,Colombo Fort - Matara,Intercity,3rd Class,487,386,435,257,88.74
2024-07-17,Colombo Fort - Negombo,Express,1st Class,45,37,54,35,68.52
2024-07-17,Colombo Fort - Negombo,Express,2nd Class,270,217,324,191,66.98
2024-07-17,Colombo Fort - Negombo,Express,3rd Class,585,456,522,475,87.36
2024-07-17,Colombo Fort - Puttalam,Express,1st Class,45,35,54,38,64.81
2024-07-17,Colombo Fort - Puttalam,Express,2nd Class,270,218,324,214,67.28
2024-07-17,Colombo Fort - Puttalam,Express,3rd Class,585,464,522,487,88.89
2024-07-17,Colombo Fort - Trincomalee,Intercity,1st Class,37,30,44,22,68.18
2024-07-17,Colombo Fort - Trincomalee,Intercity,2nd Class,225,184,270,124,68.15
2024-07-17,Colombo Fort - Trincomalee,Intercity,3rd Class,487,382,435,278,87.82
2024-07-17,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,20,30,17,66.67
2024-07-17,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,117,180,92,65.0
2024-07-17,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,250,290,220,86.21
2024-07-17,Colombo Fort - Vavuniya,Intercity,1st Class,37,30,44,31,68.18
2024-07-17,Colombo Fort - Vavuniya,Intercity,2nd Class,225,182,270,190,67.41
2024-07-17,Colombo Fort - Vavuniya,Intercity,3rd Class,487,373,435,398,85.75
2024-07-17,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,20,66.67
2024-07-17,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,118,180,119,65.56
2024-07-17,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,264,290,251,91.03
2024-07-18,Colombo Fort - Badulla,Night Mail,1st Class,32,27,38,17,71.05
2024-07-18,Colombo Fort - Badulla,Night Mail,2nd Class,195,162,234,100,69.23
2024-07-18,Colombo Fort - Badulla,Night Mail,3rd Class,422,357,377,202,94.69
2024-07-18,Colombo Fort - Jaffna,Night Mail,1st Class,32,29,38,24,76.32
2024-07-18,Colombo Fort - Jaffna,Night Mail,2nd Class,195,167,234,147,71.37
2024-07-18,Colombo Fort - Jaffna,Night Mail,3rd Class,422,366,377,305,97.08
2024-07-18,Colombo Fort - Matara,Slow/Local,1st Class,25,20,30,25,66.67
2024-07-18,Colombo Fort - Matara,Slow/Local,2nd Class,150,123,180,150,68.33
2024-07-18,Colombo Fort - Matara,Slow/Local,3rd Class,325,267,290,325,92.07
2024-07-18,Colombo Fort - Puttalam,Intercity,1st Class,37,27,44,34,61.36
2024-07-18,Colombo Fort - Puttalam,Intercity,2nd Class,225,187,270,217,69.26
2024-07-18,Colombo Fort - Puttalam,Intercity,3rd Class,487,393,435,442,90.34
2024-07-18,Colombo Fort - Puttalam,Night Mail,1st Class,32,28,38,30,73.68
2024-07-18,Colombo Fort - Puttalam,Night Mail,2nd Class,195,165,234,184,70.51
2024-07-18,Colombo Fort - Puttalam,Night Mail,3rd Class,422,347,377,391,92.04
2024-07-18,Colombo Fort - Puttalam,Slow/Local,1st Class,25,19,30,15,63.33
2024-07-18,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,120,180,89,66.67
2024-07-18,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,259,290,158,89.31
2024-07-18,Colombo Fort - Ratnapura,Express,1st Class,45,37,54,38,68.52
2024-07-18,Colombo Fort - Ratnapura,Express,2nd Class,270,218,324,246,67.28
2024-07-18,Colombo Fort - Ratnapura,Express,3rd Class,585,470,522,518,90.04
2024-07-18,Colombo Fort - Vavuniya,Intercity,1st Class,37,30,44,31,68.18
2024-07-18,Colombo Fort - Vavuniya,Intercity,2nd Class,225,183,270,203,67.78
2024-07-18,Colombo Fort - Vavuniya,Intercity,3rd Class,487,378,435,442,86.9
2024-07-18,Colombo Fort - Vavuniya,Night Mail,1st Class,32,28,38,29,73.68
2024-07-18,Colombo Fort - Vavuniya,Night Mail,2nd Class,195,167,234,152,71.37
2024-07-18,Colombo Fort - Vavuniya,Night Mail,3rd Class,422,356,377,367,94.43
2024-07-19,Colombo Fort - Anuradhapura,Intercity,1st Class,37,33,44,30,75.0
2024-07-19,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,192,270,171,71.11
2024-07-19,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,424,435,387,97.47
2024-07-19,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,22,30,23,73.33
2024-07-19,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,136,180,147,75.56
2024-07-19,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,283,290,297,97.59
2024-07-19,Colombo Fort - Badulla,Slow/Local,1st Class,25,22,30,25,73.33
2024-07-19,Colombo Fort - Badulla,Slow/Local,2nd Class,150,137,180,145,76.11
2024-07-19,Colombo Fort - Badulla,Slow/Local,3rd Class,325,289,290,325,99.66
2024-07-19,Colombo Fort - Batticaloa,Express,1st Class,45,40,54,31,74.07
2024-07-19,Colombo Fort - Batticaloa,Express,2nd Class,270,241,324,195,74.38
2024-07-19,Colombo Fort - Batticaloa,Express,3rd Class,585,498,522,438,95.4
2024-07-19,Colombo Fort - Batticaloa,Intercity,1st Class,37,33,33,35,100.0
2024-07-19,Colombo Fort - Batticaloa,Intercity,2nd Class,225,196,196,208,100.0
2024-07-19,Colombo Fort - Batticaloa,Intercity,3rd Class,487,437,520,486,84.04
2024-07-19,Colombo Fort - Kurunegala,Express,1st Class,45,38,54,37,70.37
2024-07-19,Colombo Fort - Kurunegala,Express,2nd Class,270,247,324,252,76.23
2024-07-19,Colombo Fort - Kurunegala,Express,3rd Class,585,513,522,511,98.28
2024-07-19,Colombo Fort - Negombo,Intercity,1st Class,37,32,44,37,72.73
2024-07-19,Colombo Fort - Negombo,Intercity,2nd Class,225,191,270,225,70.74
2024-07-19,Colombo Fort - Negombo,Intercity,3rd Class,487,416,435,474,95.63
2024-07-19,Colombo Fort - Puttalam,Slow/Local,1st Class,25,22,30,22,73.33
2024-07-19,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,132,180,133,73.33
2024-07-19,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,261,290,280,90.0
2024-07-19,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,21,30,22,70.0
2024-07-19,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,135,180,133,75.0
2024-07-19,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,283,290,274,97.59
2024-07-19,Kandy - Badulla,Express,1st Class,45,39,39,29,100.0
2024-07-19,Kandy - Badulla,Express,2nd Class,270,236,236,175,100.0
2024-07-19,Kandy - Badulla,Express,3rd Class,585,532,625,412,85.12
2024-07-20,Colombo Fort - Badulla,Slow/Local,1st Class,25,22,30,21,73.33
2024-07-20,Colombo Fort - Badulla,Slow/Local,2nd Class,150,136,180,135,75.56
2024-07-20,Colombo Fort - Badulla,Slow/Local,3rd Class,325,287,290,298,98.97
2024-07-20,Colombo Fort - Batticaloa,Express,1st Class,45,40,54,40,74.07
2024-07-20,Colombo Fort - Batticaloa,Express,2nd Class,270,242,324,233,74.69
2024-07-20,Colombo Fort - Batticaloa,Express,3rd Class,585,500,522,546,95.79
2024-07-20,Colombo Fort - Batticaloa,Intercity,1st Class,37,33,44,19,75.0
2024-07-20,Colombo Fort - Batticaloa,Intercity,2nd Class,225,199,270,100,73.7
2024-07-20,Colombo Fort - Batticaloa,Intercity,3rd Class,487,418,435,256,96.09
2024-07-20,Colombo Fort - Galle,Intercity,1st Class,37,33,44,34,75.0
2024-07-20,Colombo Fort - Galle,Intercity,2nd Class,225,199,270,208,73.7
2024-07-20,Colombo Fort - Galle,Intercity,3rd Class,487,421,435,425,96.78
2024-07-20,Colombo Fort - Jaffna,Express,1st Class,45,39,54,30,72.22
2024-07-20,Colombo Fort - Jaffna,Express,2nd Class,270,237,324,158,73.15
2024-07-20,Colombo Fort - Jaffna,Express,3rd Class,585,505,522,391,96.74
2024-07-20,Colombo Fort - Jaffna,Slow/Local,1st Class,25,22,30,19,73.33
2024-07-20,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,136,180,96,75.56
2024-07-20,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,286,290,205,98.62
2024-07-20,Colombo Fort - Kandy,Slow/Local,1st Class,25,21,30,21,70.0
2024-07-20,Colombo Fort - Kandy,Slow/Local,2nd Class,150,133,180,150,73.89
2024-07-20,Colombo Fort - Kandy,Slow/Local,3rd Class,325,282,290,277,97.24
2024-07-20,Kandy - Badulla,Intercity,1st Class,37,32,44,31,72.73
2024-07-20,Kandy - Badulla,Intercity,2nd Class,225,198,270,180,73.33
2024-07-20,Kandy - Badulla,Intercity,3rd Class,487,428,435,418,98.39
2024-07-20,Kandy - Badulla,Slow/Local,1st Class,25,22,22,21,100.0
2024-07-20,Kandy - Badulla,Slow/Local,2nd Class,150,134,134,125,100.0
2024-07-20,Kandy - Badulla,Slow/Local,3rd Class,325,291,344,270,84.59
2024-07-20,Maradana - Avissawella,Intercity,1st Class,37,32,44,37,72.73
2024-07-20,Maradana - Avissawella,Intercity,2nd Class,225,197,270,219,72.96
2024-07-20,Maradana - Avissawella,Intercity,3rd Class,487,421,435,485,96.78
2024-07-21,Colombo Fort - Badulla,Slow/Local,1st Class,25,23,23,23,100.0
2024-07-21,Colombo Fort - Badulla,Slow/Local,2nd Class,150,137,137,143,100.0
2024-07-21,Colombo Fort - Badulla,Slow/Local,3rd Class,325,291,340,322,85.59
2024-07-21,Colombo Fort - Batticaloa,Express,1st Class,45,41,41,44,100.0
2024-07-21,Colombo Fort - Batticaloa,Express,2nd Class,270,242,242,261,100.0
2024-07-21,Colombo Fort - Batticaloa,Express,3rd Class,585,523,617,552,84.76
2024-07-21,Colombo Fort - Batticaloa,Intercity,1st Class,37,32,44,32,72.73
2024-07-21,Colombo Fort - Batticaloa,Intercity,2nd Class,225,175,270,200,64.81
2024-07-21,Colombo Fort - Batticaloa,Intercity,3rd Class,487,433,435,372,99.54
2024-07-21,Colombo Fort - Galle,Slow/Local,1st Class,25,22,30,24,73.33
2024-07-21,Colombo Fort - Galle,Slow/Local,2nd Class,150,139,180,146,77.22
2024-07-21,Colombo Fort - Galle,Slow/Local,3rd Class,325,286,290,325,98.62
2024-07-21,Colombo Fort - Jaffna,Intercity,1st Class,37,33,44,37,75.0
2024-07-21,Colombo Fort - Jaffna,Intercity,2nd Class,225,194,270,225,71.85
2024-07-21,Colombo Fort - Jaffna,Intercity,3rd Class,487,421,435,481,96.78
2024-07-21,Colombo Fort - Jaffna,Slow/Local,1st Class,25,22,22,20,100.0
2024-07-21,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,131,131,125,100.0
2024-07-21,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,294,347,255,84.73
2024-07-21,Colombo Fort - Kandy,Intercity,1st Class,37,33,44,37,75.0
2024-07-21,Colombo Fort - Kandy,Intercity,2nd Class,225,195,270,224,72.22
2024-07-21,Colombo Fort - Kandy,Intercity,3rd Class,487,423,435,483,97.24
2024-07-21,Colombo Fort - Matara,Express,1st Class,45,41,41,43,100.0
2024-07-21,Colombo Fort - Matara,Express,2nd Class,270,241,241,244,100.0
2024-07-21,Colombo Fort - Matara,Express,3rd Class,585,528,618,527,85.44
2024-07-21,Colombo Fort - Negombo,Slow/Local,1st Class,25,22,30,25,73.33
2024-07-21,Colombo Fort - Negombo,Slow/Local,2nd Class,150,134,180,150,74.44
2024-07-21,Colombo Fort - Negombo,Slow/Local,3rd Class,325,288,290,319,99.31
2024-07-21,Colombo Fort - Puttalam,Intercity,1st Class,37,34,34,37,100.0
2024-07-21,Colombo Fort - Puttalam,Intercity,2nd Class,225,201,201,215,100.0
2024-07-21,Colombo Fort - Puttalam,Intercity,3rd Class,487,442,514,473,85.99
2024-07-21,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,22,30,25,73.33
2024-07-21,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,134,180,135,74.44
2024-07-21,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,288,290,325,99.31
2024-07-21,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,22,30,25,73.33
2024-07-21,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,127,180,150,70.56
2024-07-21,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,285,290,321,98.28
2024-07-21,Maradana - Avissawella,Slow/Local,1st Class,25,22,30,23,73.33
2024-07-21,Maradana - Avissawella,Slow/Local,2nd Class,150,137,180,137,76.11
2024-07-21,Maradana - Avissawella,Slow/Local,3rd Class,325,289,290,312,99.66
2024-07-22,Colombo Fort - Badulla,Slow/Local,1st Class,25,20,30,23,66.67
2024-07-22,Colombo Fort - Badulla,Slow/Local,2nd Class,150,122,180,136,67.78
2024-07-22,Colombo Fort - Badulla,Slow/Local,3rd Class,325,270,290,319,93.1
2024-07-22,Colombo Fort - Batticaloa,Night Mail,1st Class,32,26,38,26,68.42
2024-07-22,Colombo Fort - Batticaloa,Night Mail,2nd Class,195,162,234,160,69.23
2024-07-22,Colombo Fort - Batticaloa,Night Mail,3rd Class,422,350,377,323,92.84
2024-07-22,Colombo Fort - Galle,Intercity,1st Class,37,30,44,33,68.18
2024-07-22,Colombo Fort - Galle,Intercity,2nd Class,225,181,270,216,67.04
2024-07-22,Colombo Fort - Galle,Intercity,3rd Class,487,395,435,437,90.8
2024-07-22,Colombo Fort - Galle,Night Mail,1st Class,32,27,38,19,71.05
2024-07-22,Colombo Fort - Galle,Night Mail,2nd Class,195,158,234,127,67.52
2024-07-22,Colombo Fort - Galle,Night Mail,3rd Class,422,343,377,289,90.98
2024-07-22,Colombo Fort - Jaffna,Intercity,1st Class,37,31,44,29,70.45
2024-07-22,Colombo Fort - Jaffna,Intercity,2nd Class,225,186,270,198,68.89
2024-07-22,Colombo Fort - Jaffna,Intercity,3rd Class,487,406,435,422,93.33
2024-07-22,Colombo Fort - Kandy,Express,1st Class,45,36,54,40,66.67
2024-07-22,Colombo Fort - Kandy,Express,2nd Class,270,215,324,250,66.36
2024-07-22,Colombo Fort - Kandy,Express,3rd Class,585,489,522,523,93.68
2024-07-22,Colombo Fort - Kurunegala,Express,1st Class,45,37,54,42,68.52
2024-07-22,Colombo Fort - Kurunegala,Express,2nd Class,270,218,324,232,67.28
2024-07-22,Colombo Fort - Kurunegala,Express,3rd Class,585,458,522,523,87.74
2024-07-22,Colombo Fort - Matara,Express,1st Class,45,35,54,41,64.81
2024-07-22,Colombo Fort - Matara,Express,2nd Class,270,210,324,223,64.81
2024-07-22,Colombo Fort - Matara,Express,3rd Class,585,453,522,500,86.78
2024-07-22,Colombo Fort - Negombo,Slow/Local,1st Class,25,20,30,25,66.67
2024-07-22,Colombo Fort - Negombo,Slow/Local,2nd Class,150,120,180,142,66.67
2024-07-22,Colombo Fort - Negombo,Slow/Local,3rd Class,325,251,290,325,86.55
2024-07-22,Colombo Fort - Puttalam,Slow/Local,1st Class,25,20,30,16,66.67
2024-07-22,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,120,180,96,66.67
2024-07-22,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,255,290,227,87.93
2024-07-22,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,20,30,22,66.67
2024-07-22,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,119,180,143,66.11
2024-07-22,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,251,290,279,86.55
2024-07-23,Colombo Fort - Anuradhapura,Express,1st Class,45,35,54,45,64.81
2024-07-23,Colombo Fort - Anuradhapura,Express,2nd Class,270,212,324,270,65.43
2024-07-23,Colombo Fort - Anuradhapura,Express,3rd Class,585,476,522,585,91.19
2024-07-23,Colombo Fort - Badulla,Intercity,1st Class,37,30,44,27,68.18
2024-07-23,Colombo Fort - Badulla,Intercity,2nd Class,225,184,270,143,68.15
2024-07-23,Colombo Fort - Badulla,Intercity,3rd Class,487,392,435,357,90.11
2024-07-23,Colombo Fort - Jaffna,Night Mail,1st Class,32,28,38,28,73.68
2024-07-23,Colombo Fort - Jaffna,Night Mail,2nd Class,195,153,234,171,65.38
2024-07-23,Colombo Fort - Jaffna,Night Mail,3rd Class,422,359,377,384,95.23
2024-07-23,Colombo Fort - Kurunegala,Intercity,1st Class,37,28,44,26,63.64
2024-07-23,Colombo Fort - Kurunegala,Intercity,2nd Class,225,179,270,152,66.3
2024-07-23,Colombo Fort - Kurunegala,Intercity,3rd Class,487,361,435,334,82.99
2024-07-23,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,21,30,18,70.0
2024-07-23,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,122,180,99,67.78
2024-07-23,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,260,290,216,89.66
2024-07-23,Colombo Fort - Negombo,Express,1st Class,45,37,54,36,68.52
2024-07-23,Colombo Fort - Negombo,Express,2nd Class,270,221,324,194,68.21
2024-07-23,Colombo Fort - Negombo,Express,3rd Class,585,464,522,437,88.89
2024-07-23,Colombo Fort - Trincomalee,Express,1st Class,45,35,54,34,64.81
2024-07-23,Colombo Fort - Trincomalee,Express,2nd Class,270,216,324,194,66.67
2024-07-23,Colombo Fort - Trincomalee,Express,3rd Class,585,476,522,491,91.19
2024-07-23,Colombo Fort - Vavuniya,Express,1st Class,45,34,54,44,62.96
2024-07-23,Colombo Fort - Vavuniya,Express,2nd Class,270,207,324,267,63.89
2024-07-23,Colombo Fort - Vavuniya,Express,3rd Class,585,451,522,585,86.4
2024-07-23,Maradana - Avissawella,Slow/Local,1st Class,25,20,30,23,66.67
2024-07-23,Maradana - Avissawella,Slow/Local,2nd Class,150,124,180,126,68.89
2024-07-23,Maradana - Avissawella,Slow/Local,3rd Class,325,264,290,320,91.03
2024-07-24,Colombo Fort - Anuradhapura,Express,1st Class,45,35,54,32,64.81
2024-07-24,Colombo Fort - Anuradhapura,Express,2nd Class,270,212,324,191,65.43
2024-07-24,Colombo Fort - Anuradhapura,Express,3rd Class,585,489,522,393,93.68
2024-07-24,Colombo Fort - Anuradhapura,Intercity,1st Class,37,30,44,37,68.18
2024-07-24,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,185,270,216,68.52
2024-07-24,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,401,435,487,92.18
2024-07-24,Colombo Fort - Batticaloa,Express,1st Class,45,33,54,43,61.11
2024-07-24,Colombo Fort - Batticaloa,Express,2nd Class,270,210,324,238,64.81
2024-07-24,Colombo Fort - Batticaloa,Express,3rd Class,585,474,522,564,90.8
2024-07-24,Colombo Fort - Galle,Intercity,1st Class,37,30,44,27,68.18
2024-07-24,Colombo Fort - Galle,Intercity,2nd Class,225,182,270,166,67.41
2024-07-24,Colombo Fort - Galle,Intercity,3rd Class,487,390,435,364,89.66
2024-07-24,Colombo Fort - Kurunegala,Express,1st Class,45,35,54,45,64.81
2024-07-24,Colombo Fort - Kurunegala,Express,2nd Class,270,213,324,270,65.74
2024-07-24,Colombo Fort - Kurunegala,Express,3rd Class,585,456,522,572,87.36
2024-07-24,Colombo Fort - Kurunegala,Intercity,1st Class,37,29,44,34,65.91
2024-07-24,Colombo Fort - Kurunegala,Intercity,2nd Class,225,178,270,221,65.93
2024-07-24,Colombo Fort - Kurunegala,Intercity,3rd Class,487,394,435,487,90.57
2024-07-24,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,25,66.67
2024-07-24,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,116,180,146,64.44
2024-07-24,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,254,290,325,87.59
2024-07-24,Colombo Fort - Puttalam,Express,1st Class,45,35,54,45,64.81
2024-07-24,Colombo Fort - Puttalam,Express,2nd Class,270,214,324,266,66.05
2024-07-24,Colombo Fort - Puttalam,Express,3rd Class,585,463,522,578,88.7
2024-07-24,Colombo Fort - Ratnapura,Intercity,1st Class,37,30,44,31,68.18
2024-07-24,Colombo Fort - Ratnapura,Intercity,2nd Class,225,184,270,225,68.15
2024-07-24,Colombo Fort - Ratnapura,Intercity,3rd Class,487,383,435,387,88.05
2024-07-24,Colombo Fort - Trincomalee,Intercity,1st Class,37,30,44,16,68.18
2024-07-24,Colombo Fort - Trincomalee,Intercity,2nd Class,225,164,270,118,60.74
2024-07-24,Colombo Fort - Trincomalee,Intercity,3rd Class,487,375,435,237,86.21
2024-07-24,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,20,30,21,66.67
2024-07-24,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,121,180,131,67.22
2024-07-24,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,260,290,273,89.66
2024-07-24,Maradana - Avissawella,Intercity,1st Class,37,26,26,29,100.0
2024-07-24,Maradana - Avissawella,Intercity,2nd Class,225,183,270,172,67.78
2024-07-24,Maradana - Avissawella,Intercity,3rd Class,487,368,453,404,81.24
